url,label,source,target_brand,collected_at
https://dhl.co.th@xyz.com/login,1,curated,dhl,2026-05-27
https://dhl2025.top/account/recover,1,curated,dhl,2026-05-27
https://ditp-shop-secure.cc/verify-account,1,curated,ditp,2026-05-27
https://ditp-th-online.site/auth/signin,1,curated,ditp,2026-05-27
https://ditp-thai.online/login,1,curated,ditp,2026-05-25
https://ditp-verify.top/login,1,curated,ditp,2026-05-27
https://ditp.go.th@click.com/login,1,curated,ditp,2026-05-27
https://dla-live-secure.cc/verify-account,1,curated,dla,2026-05-27
https://dla-th-online.xyz/auth/signin,1,curated,dla,2026-05-27
https://dla-thai.cc/local-permit,1,curated,dla,2026-05-25
https://dla-verify.vip/login,1,curated,dla,2026-05-27
https://dla.go.th@online.com/login,1,curated,dla,2026-05-27
https://dopa-go-th.shop/card-renewal,1,curated,dopa,2026-05-25
https://dopa-th-online.top/auth/signin,1,curated,dopa,2026-05-27
https://dopa-verify.cfd/login,1,curated,dopa,2026-05-27
https://dopa-verify.online/account,1,curated,dopa,2026-05-25
https://dopa-xyz-secure.cc/verify-account,1,curated,dopa,2026-05-27
https://dpa-claim.online/secure,1,curated,dpa,2026-05-25
https://dpa-th-online.cfd/auth/signin,1,curated,dpa,2026-05-27
https://dpa-verify.site/login,1,curated,dpa,2026-05-27
https://dpa-vip-secure.cc/verify-account,1,curated,dpa,2026-05-27
https://dpa.go.th@live.com/login,1,curated,dpa,2026-05-27
https://dpd-cfd-secure.cc/verify-account,1,curated,dpd,2026-05-27
https://dpd-th-online.bond/auth/signin,1,curated,dpd,2026-05-27
https://dpd-verify.icu/login,1,curated,dpd,2026-05-27
https://dpd.go.th@xyz.com/login,1,curated,dpd,2026-05-27
https://dpd2025.top/account/recover,1,curated,dpd,2026-05-27
https://dpu-icu-secure.cc/verify-account,1,curated,dpu,2026-05-27
https://dpu-th-online.click/auth/signin,1,curated,dpu,2026-05-27
https://dpu-verify.cc/login,1,curated,dpu,2026-05-27
https://dpu.ac.th@cfd.com/login,1,curated,dpu,2026-05-27
https://dpu2025.bond/account/recover,1,curated,dpu,2026-05-27
https://dsi-online-secure.cc/verify-account,1,curated,dsi,2026-05-27
https://dsi-th-online.cc/auth/signin,1,curated,dsi,2026-05-27
https://dsi-verify.live/login,1,curated,dsi,2026-05-27
https://dsi.go.th@site.com/login,1,curated,dsi,2026-05-27
https://dsi2025.icu/account/recover,1,curated,dsi,2026-05-27
https://dtac-live-secure.cc/verify-account,1,curated,dtac,2026-05-27
https://dtac-mobile.cc/topup,1,curated,dtac,2026-05-25
https://dtac-reward.shop/secure,1,curated,dtac,2026-05-25
https://dtac-th-online.xyz/auth/signin,1,curated,dtac,2026-05-27
https://dtac-verify.vip/login,1,curated,dtac,2026-05-27
https://egat-online.cc/contractor,1,curated,egat,2026-05-25
https://egat-th-online.cfd/auth/signin,1,curated,egat,2026-05-27
https://egat-thai.shop/auction,1,curated,egat,2026-05-25
https://egat-verify.site/login,1,curated,egat,2026-05-27
https://egat-vip-secure.cc/verify-account,1,curated,egat,2026-05-27
https://energy-thai.cc/subsidy,1,curated,energy,2026-05-25
https://excise-go-th.online/duty-payment,1,curated,excise,2026-05-25
https://excise-th-online.online/auth/signin,1,curated,excise,2026-05-27
https://excise-th.cc/pay,1,curated,excise,2026-05-25
https://excise-top-secure.cc/verify-account,1,curated,excise,2026-05-27
https://excise-verify.bond/login,1,curated,excise,2026-05-27
https://exim-th-online.top/auth/signin,1,curated,exim,2026-05-27
https://exim-thai.cc/trade-finance,1,curated,exim,2026-05-25
https://exim-verify.cfd/login,1,curated,exim,2026-05-27
https://exim-xyz-secure.cc/verify-account,1,curated,exim,2026-05-27
https://exim.or.th@cc.com/login,1,curated,exim,2026-05-27
https://fda-bond-secure.cc/verify-account,1,curated,fda,2026-05-27
https://fda-th-online.live/auth/signin,1,curated,fda,2026-05-27
https://fda-thai.cc/license,1,curated,fda,2026-05-25
https://fda-verify.click/login,1,curated,fda,2026-05-27
https://fda.go.th@top.com/login,1,curated,fda,2026-05-27
https://fedex-bond-secure.cc/verify-account,1,curated,fedex,2026-05-27
https://fedex-th-online.live/auth/signin,1,curated,fedex,2026-05-27
https://fedex-verify.click/login,1,curated,fedex,2026-05-27
https://fedex.co.th@top.com/login,1,curated,fedex,2026-05-27
https://fedex2025.online/account/recover,1,curated,fedex,2026-05-27
https://flash-icu-secure.cc/verify-account,1,curated,flash,2026-05-27
https://flash-th-online.click/auth/signin,1,curated,flash,2026-05-27
https://flash-th.cc/redelivery,1,curated,flash,2026-05-25
https://flash-verify.cc/login,1,curated,flash,2026-05-27
https://flashexpress-fee.online/payment,1,curated,flash,2026-05-25
https://ghb-online-secure.cc/verify-account,1,curated,ghb,2026-05-27
https://ghb-online.cc/mortgage,1,curated,ghb,2026-05-25
https://ghb-th-online.cc/auth/signin,1,curated,ghb,2026-05-27
https://ghb-verify.live/login,1,curated,ghb,2026-05-27
https://ghbank-cc-secure.cc/verify-account,1,curated,ghbank,2026-05-27
https://ghbank-secure.online/login,1,curated,ghb,2026-05-25
https://ghbank-th-online.shop/auth/signin,1,curated,ghbank,2026-05-27
https://ghbank-verify.xyz/login,1,curated,ghbank,2026-05-27
https://ghbank.co.th@icu.com/login,1,curated,ghbank,2026-05-27
https://ghbank2025.click/account/recover,1,curated,ghbank,2026-05-27
https://gnews-cc-secure.cc/verify-account,1,curated,gnews,2026-05-27
https://gnews-th-online.shop/auth/signin,1,curated,gnews,2026-05-27
https://gnews-verify.xyz/login,1,curated,gnews,2026-05-27
https://gnews.go.th@icu.com/login,1,curated,gnews,2026-05-27
https://gnews2025.click/account/recover,1,curated,gnews,2026-05-27
https://gsb-bond-secure.cc/verify-account,1,curated,gsb,2026-05-27
https://gsb-online.cc/login,1,curated,gsb,2026-05-25
https://gsb-secure.shop/account,1,curated,gsb,2026-05-25
https://gsb-th-online.live/auth/signin,1,curated,gsb,2026-05-27
https://gsb-verify.click/login,1,curated,gsb,2026-05-27
https://homepro-shop-secure.cc/verify-account,1,curated,homepro,2026-05-27
https://homepro-th-online.site/auth/signin,1,curated,homepro,2026-05-27
https://homepro-verify.top/login,1,curated,homepro,2026-05-27
https://homepro.co.th@click.com/login,1,curated,homepro,2026-05-27
https://homepro2025.vip/account/recover,1,curated,homepro,2026-05-27
https://hsbc-cfd-secure.cc/verify-account,1,curated,hsbc,2026-05-27
https://hsbc-th-online.bond/auth/signin,1,curated,hsbc,2026-05-27
https://hsbc-verify.icu/login,1,curated,hsbc,2026-05-27
https://hsbc.co.th@xyz.com/login,1,curated,hsbc,2026-05-27
https://hsbc2025.top/account/recover,1,curated,hsbc,2026-05-27
https://hsri-cc-secure.cc/verify-account,1,curated,hsri,2026-05-27
https://hsri-th-online.shop/auth/signin,1,curated,hsri,2026-05-27
https://hsri-verify.xyz/login,1,curated,hsri,2026-05-27
https://hsri.or.th@icu.com/login,1,curated,hsri,2026-05-27
https://hsri2025.click/account/recover,1,curated,hsri,2026-05-27
https://ibank-online-secure.cc/verify-account,1,curated,ibank,2026-05-27
https://ibank-th-online.cc/auth/signin,1,curated,ibank,2026-05-27
https://ibank-thai.cc/login,1,curated,ibank,2026-05-25
https://ibank-verify.live/login,1,curated,ibank,2026-05-27
https://ibank.co.th@site.com/login,1,curated,ibank,2026-05-27
https://imm-th.online/visa-extension,1,curated,immigration,2026-05-25
https://immigration-th-online.top/auth/signin,1,curated,immigration,2026-05-27
https://immigration-verify.cc/secure,1,curated,immigration,2026-05-25
https://immigration-verify.cfd/login,1,curated,immigration,2026-05-27
https://immigration-xyz-secure.cc/verify-account,1,curated,immigration,2026-05-27
https://industry-thai.online/factory-permit,1,curated,industry,2026-05-25
https://ipthailand-site-secure.cc/verify-account,1,curated,ipthailand,2026-05-27
https://ipthailand-th-online.icu/auth/signin,1,curated,ipthailand,2026-05-27
https://ipthailand-th.cc/trademark-verify,1,curated,ipthailand,2026-05-25
https://ipthailand-verify.online/login,1,curated,ipthailand,2026-05-27
https://ipthailand.go.th@vip.com/login,1,curated,ipthailand,2026-05-27
https://jd-th-online.online/auth/signin,1,curated,jd,2026-05-27
https://jd-top-secure.cc/verify-account,1,curated,jd,2026-05-27
https://jd-verify.bond/login,1,curated,jd,2026-05-27
https://jd.co.th@shop.com/login,1,curated,jd,2026-05-27
https://jd2025.site/account/recover,1,curated,jd,2026-05-27
https://jt-click-secure.cc/verify-account,1,curated,jt,2026-05-27
https://jt-th-online.vip/auth/signin,1,curated,jt,2026-05-27
https://jt-th.cc/track,1,curated,jt,2026-05-25
https://jt-verify.shop/login,1,curated,jt,2026-05-27
